,agent,avg_reward,std_reward,step,test_id
15088,iql,57.0,9.899494936611665,1099527,-1
15089,iql,59.333333333333336,6.599663291074444,1099705,-1
15090,iql,50.0,24.24871130596428,1099905,-1
15091,iql,48.25,27.279800219209818,1100098,-1
15092,iql,60.666666666666664,4.714045207910317,1100280,-1
15093,iql,63.666666666666664,0.4714045207910317,1100471,-1
15094,iql,58.333333333333336,8.013876853447538,1100646,-1
15095,iql,59.666666666666664,6.128258770283412,1100825,-1
15096,iql,49.25,25.54774941164094,1101022,-1
15097,iql,58.0,8.48528137423857,1101196,-1
15098,iql,59.333333333333336,6.599663291074444,1101374,-1
15099,iql,60.333333333333336,5.185449728701348,1101555,-1
15100,iql,62.666666666666664,1.8856180831641267,1101743,-1
15101,iql,61.0,4.242640687119285,1101926,-1
15102,iql,62.0,2.8284271247461903,1102112,-1
15103,iql,50.0,24.24871130596428,1102312,-1
15104,iql,63.333333333333336,0.9428090415820634,1102502,-1
15105,iql,48.25,27.279800219209818,1102695,-1
15106,iql,48.5,26.846787517317598,1102889,-1
15107,iql,50.0,24.24871130596428,1103089,-1
15108,iql,49.75,24.681724007856502,1103288,-1
15109,iql,62.0,2.8284271247461903,1103474,-1
15110,iql,61.333333333333336,3.7712361663282534,1103658,-1
15111,iql,60.333333333333336,5.185449728701348,1103839,-1
15112,iql,49.25,25.54774941164094,1104036,-1
15113,iql,50.0,24.24871130596428,1104236,-1
15114,iql,48.75,26.413774815425377,1104431,-1
15115,iql,61.666666666666664,3.299831645537222,1104616,-1
15116,iql,50.0,24.24871130596428,1104816,-1
15117,iql,61.333333333333336,3.7712361663282534,1105000,-1
15118,iql,63.333333333333336,0.9428090415820634,1105190,-1
15119,iql,50.0,24.24871130596428,1105390,-1
15120,iql,63.666666666666664,0.4714045207910317,1105581,-1
15121,iql,48.75,26.413774815425377,1105776,-1
15122,iql,50.0,24.24871130596428,1105976,-1
15123,iql,50.0,24.24871130596428,1106176,-1
15124,iql,57.0,9.899494936611665,1106347,-1
15125,iql,62.666666666666664,1.8856180831641267,1106535,-1
15126,iql,50.0,24.24871130596428,1106735,-1
15127,iql,49.0,25.98076211353316,1106931,-1
15128,iql,54.333333333333336,13.67073110293992,1107094,-1
15129,iql,49.0,25.98076211353316,1107290,-1
15130,iql,62.666666666666664,1.8856180831641267,1107478,-1
15131,iql,50.0,24.24871130596428,1107678,-1
15132,iql,48.75,26.413774815425377,1107873,-1
15133,iql,50.0,24.24871130596428,1108073,-1
15134,iql,50.0,24.24871130596428,1108273,-1
15135,iql,50.0,24.24871130596428,1108473,-1
15136,iql,50.0,24.24871130596428,1108673,-1
15137,iql,63.666666666666664,0.4714045207910317,1108864,-1
15138,iql,50.0,24.24871130596428,1109064,-1
15139,iql,50.0,24.24871130596428,1109264,-1
15140,iql,50.0,24.24871130596428,1109464,-1
15141,iql,50.0,24.24871130596428,1109664,-1
15142,iql,50.0,24.24871130596428,1109864,-1
15143,iql,50.0,24.24871130596428,1110064,-1
15144,iql,50.0,24.24871130596428,1110264,-1
15145,iql,50.0,24.24871130596428,1110464,-1
15146,iql,50.0,24.24871130596428,1110664,-1
15147,iql,50.0,24.24871130596428,1110864,-1
15148,iql,50.0,24.24871130596428,1111064,-1
15149,iql,50.0,24.24871130596428,1111264,-1
15150,iql,50.0,24.24871130596428,1111464,-1
15151,iql,50.0,24.24871130596428,1111664,-1
15152,iql,50.0,24.24871130596428,1111864,-1
15153,iql,50.0,24.24871130596428,1112064,-1
15154,iql,50.0,24.24871130596428,1112264,-1
15155,iql,50.0,24.24871130596428,1112464,-1
15156,iql,50.0,24.24871130596428,1112664,-1
15157,iql,50.0,24.24871130596428,1112864,-1
15158,iql,50.0,24.24871130596428,1113064,-1
15159,iql,50.0,24.24871130596428,1113264,-1
15160,iql,50.0,24.24871130596428,1113464,-1
15161,iql,50.0,24.24871130596428,1113664,-1
15162,iql,50.0,24.24871130596428,1113864,-1
15163,iql,50.0,24.24871130596428,1114064,-1
15164,iql,50.0,24.24871130596428,1114264,-1
15165,iql,50.0,24.24871130596428,1114464,-1
15166,iql,50.0,24.24871130596428,1114664,-1
15167,iql,50.0,24.24871130596428,1114864,-1
15168,iql,50.0,24.24871130596428,1115064,-1
15169,iql,50.0,24.24871130596428,1115264,-1
15170,iql,50.0,24.24871130596428,1115464,-1
15171,iql,50.0,24.24871130596428,1115664,-1
15172,iql,50.0,24.24871130596428,1115864,-1
15173,iql,50.0,24.24871130596428,1116064,-1
15174,iql,50.0,24.24871130596428,1116264,-1
15175,iql,50.0,24.24871130596428,1116464,-1
15176,iql,50.0,24.24871130596428,1116664,-1
15177,iql,50.0,24.24871130596428,1116864,-1
15178,iql,50.0,24.24871130596428,1117064,-1
15179,iql,50.0,24.24871130596428,1117264,-1
15180,iql,50.0,24.24871130596428,1117464,-1
15181,iql,50.0,24.24871130596428,1117664,-1
15182,iql,50.0,24.24871130596428,1117864,-1
15183,iql,50.0,24.24871130596428,1118064,-1
15184,iql,50.0,24.24871130596428,1118264,-1
15185,iql,50.0,24.24871130596428,1118464,-1
15186,iql,50.0,24.24871130596428,1118664,-1
15187,iql,50.0,24.24871130596428,1118864,-1
15188,iql,50.0,24.24871130596428,1119064,-1
15189,iql,50.0,24.24871130596428,1119264,-1
15190,iql,50.0,24.24871130596428,1119464,-1
15191,iql,50.0,24.24871130596428,1119664,-1
15192,iql,50.0,24.24871130596428,1119864,-1
15193,iql,50.0,24.24871130596428,1120064,-1
15194,iql,50.0,24.24871130596428,1120264,-1
15195,iql,50.0,24.24871130596428,1120464,-1
15196,iql,50.0,24.24871130596428,1120664,-1
15197,iql,50.0,24.24871130596428,1120864,-1
15198,iql,50.0,24.24871130596428,1121064,-1
15199,iql,50.0,24.24871130596428,1121264,-1
15200,iql,50.0,24.24871130596428,1121464,-1
15201,iql,50.0,24.24871130596428,1121664,-1
15202,iql,50.0,24.24871130596428,1121864,-1
15203,iql,50.0,24.24871130596428,1122064,-1
15204,iql,50.0,24.24871130596428,1122264,-1
15205,iql,50.0,24.24871130596428,1122464,-1
15206,iql,50.0,24.24871130596428,1122664,-1
15207,iql,50.0,24.24871130596428,1122864,-1
15208,iql,50.0,24.24871130596428,1123064,-1
15209,iql,50.0,24.24871130596428,1123264,-1
15210,iql,50.0,24.24871130596428,1123464,-1
15211,iql,50.0,24.24871130596428,1123664,-1
15212,iql,50.0,24.24871130596428,1123864,-1
15213,iql,50.0,24.24871130596428,1124064,-1
15214,iql,50.0,24.24871130596428,1124264,-1
15215,iql,50.0,24.24871130596428,1124464,-1
15216,iql,50.0,24.24871130596428,1124664,-1
15217,iql,50.0,24.24871130596428,1124864,-1
15218,iql,50.0,24.24871130596428,1125064,-1
15219,iql,50.0,24.24871130596428,1125264,-1
15220,iql,50.0,24.24871130596428,1125464,-1
15221,iql,50.0,24.24871130596428,1125664,-1
15222,iql,50.0,24.24871130596428,1125864,-1
15223,iql,50.0,24.24871130596428,1126064,-1
15224,iql,50.0,24.24871130596428,1126264,-1
15225,iql,50.0,24.24871130596428,1126464,-1
15226,iql,50.0,24.24871130596428,1126664,-1
15227,iql,50.0,24.24871130596428,1126864,-1
15228,iql,50.0,24.24871130596428,1127064,-1
15229,iql,50.0,24.24871130596428,1127264,-1
15230,iql,50.0,24.24871130596428,1127464,-1
15231,iql,50.0,24.24871130596428,1127664,-1
15232,iql,50.0,24.24871130596428,1127864,-1
15233,iql,50.0,24.24871130596428,1128064,-1
15234,iql,50.0,24.24871130596428,1128264,-1
15235,iql,50.0,24.24871130596428,1128464,-1
15236,iql,50.0,24.24871130596428,1128664,-1
15237,iql,60.666666666666664,4.714045207910317,1128846,-1
15238,iql,50.0,24.24871130596428,1129046,-1
15239,iql,50.0,24.24871130596428,1129246,-1
15240,iql,50.0,24.24871130596428,1129446,-1
15241,iql,50.0,24.24871130596428,1129646,-1
15242,iql,50.0,24.24871130596428,1129846,-1
15243,iql,50.0,24.24871130596428,1130046,-1
15244,iql,50.0,24.24871130596428,1130246,-1
15245,iql,50.0,24.24871130596428,1130446,-1
15246,iql,50.0,24.24871130596428,1130646,-1
15247,iql,50.0,24.24871130596428,1130846,-1
15248,iql,50.0,24.24871130596428,1131046,-1
15249,iql,50.0,24.24871130596428,1131246,-1
15250,iql,50.0,24.24871130596428,1131446,-1
15251,iql,48.25,27.279800219209818,1131639,-1
15252,iql,50.0,24.24871130596428,1131839,-1
15253,iql,62.333333333333336,2.357022603955158,1132026,-1
15254,iql,50.0,24.24871130596428,1132226,-1
15255,iql,50.0,24.24871130596428,1132426,-1
15256,iql,63.0,1.4142135623730951,1132615,-1
15257,iql,50.0,24.24871130596428,1132815,-1
15258,iql,50.0,24.24871130596428,1133015,-1
15259,iql,50.0,24.24871130596428,1133215,-1
15260,iql,50.0,24.24871130596428,1133415,-1
15261,iql,50.0,24.24871130596428,1133615,-1
15262,iql,50.0,24.24871130596428,1133815,-1
15263,iql,50.0,24.24871130596428,1134015,-1
15264,iql,50.0,24.24871130596428,1134215,-1
15265,iql,50.0,24.24871130596428,1134415,-1
15266,iql,51.333333333333336,17.913371790059205,1134569,-1
15267,iql,60.333333333333336,5.185449728701348,1134750,-1
15268,iql,51.333333333333336,17.913371790059205,1134904,-1
15269,iql,55.666666666666664,11.785113019775793,1135071,-1
15270,iql,62.333333333333336,2.357022603955158,1135258,-1
15271,iql,50.0,24.24871130596428,1135458,-1
15272,iql,45.666666666666664,25.927248643506744,1135595,-1
15273,iql,59.0,7.0710678118654755,1135772,-1
15274,iql,48.5,26.846787517317598,1135966,-1
15275,iql,53.0,15.556349186104045,1136125,-1
15276,iql,53.333333333333336,15.084944665313014,1136285,-1
15277,iql,53.0,15.556349186104045,1136444,-1
15278,iql,50.666666666666664,18.856180831641264,1136596,-1
15279,iql,50.0,24.24871130596428,1136796,-1
15280,iql,48.25,27.279800219209818,1136989,-1
15281,iql,56.666666666666664,10.370899457402697,1137159,-1
15282,iql,53.0,15.556349186104045,1137318,-1
15283,iql,57.666666666666664,8.9566858950296,1137491,-1
15284,iql,60.333333333333336,5.185449728701348,1137672,-1
15285,iql,57.0,9.899494936611665,1137843,-1
15286,iql,56.333333333333336,10.842303978193728,1138012,-1
15287,iql,49.5,25.11473670974872,1138210,-1
15288,iql,48.75,26.413774815425377,1138405,-1
15289,iql,45.666666666666664,25.927248643506744,1138542,-1
15290,iql,54.333333333333336,13.67073110293992,1138705,-1
15291,iql,50.0,24.24871130596428,1138905,-1
15292,iql,56.666666666666664,10.370899457402697,1139075,-1
15293,iql,63.0,1.4142135623730951,1139264,-1
15294,iql,48.75,26.413774815425377,1139459,-1
15295,iql,61.333333333333336,3.7712361663282534,1139643,-1
15296,iql,50.0,24.24871130596428,1139843,-1
15297,iql,54.0,14.142135623730951,1140005,-1
15298,iql,61.333333333333336,3.7712361663282534,1140189,-1
15299,iql,49.666666666666664,20.27039439401436,1140338,-1
15300,iql,54.333333333333336,13.67073110293992,1140501,-1
15301,iql,60.333333333333336,5.185449728701348,1140682,-1
15302,iql,63.333333333333336,0.9428090415820634,1140872,-1
15303,iql,62.666666666666664,1.8856180831641267,1141060,-1
15304,iql,58.666666666666664,7.542472332656507,1141236,-1
15305,iql,53.333333333333336,15.084944665313014,1141396,-1
15306,iql,62.0,2.8284271247461903,1141582,-1
15307,iql,51.333333333333336,17.913371790059205,1141736,-1
15308,iql,52.0,16.97056274847714,1141892,-1
15309,iql,55.333333333333336,12.256517540566822,1142058,-1
15310,iql,55.333333333333336,12.256517540566822,1142224,-1
15311,iql,59.666666666666664,6.128258770283412,1142403,-1
15312,iql,61.0,4.242640687119285,1142586,-1
15313,iql,62.0,2.8284271247461903,1142772,-1
15314,iql,53.666666666666664,14.613540144521982,1142933,-1
15315,iql,52.0,16.97056274847714,1143089,-1
15316,iql,52.0,16.97056274847714,1143245,-1
15317,iql,50.666666666666664,18.856180831641264,1143397,-1
15318,iql,54.333333333333336,13.67073110293992,1143560,-1
15319,iql,59.0,7.0710678118654755,1143737,-1
15320,iql,60.0,5.656854249492381,1143917,-1
15321,iql,58.333333333333336,8.013876853447538,1144092,-1
15322,iql,58.666666666666664,7.542472332656507,1144268,-1
15323,iql,50.0,24.24871130596428,1144468,-1
15324,iql,61.666666666666664,3.299831645537222,1144653,-1
15325,iql,48.666666666666664,21.684607956387456,1144799,-1
15326,iql,57.666666666666664,8.9566858950296,1144972,-1
15327,iql,56.666666666666664,10.370899457402697,1145142,-1
15328,iql,50.333333333333336,19.327585352432298,1145293,-1
15329,iql,50.0,24.24871130596428,1145493,-1
15330,iql,51.0,18.384776310850235,1145646,-1
15331,iql,60.0,5.656854249492381,1145826,-1
15332,iql,51.333333333333336,17.913371790059205,1145980,-1
15333,iql,52.333333333333336,16.49915822768611,1146137,-1
15334,iql,44.666666666666664,27.341462205879836,1146271,-1
15335,iql,50.0,24.24871130596428,1146471,-1
15336,iql,57.0,9.899494936611665,1146642,-1
15337,iql,48.0,22.627416997969522,1146786,-1
15338,iql,46.0,25.45584412271571,1146924,-1
15339,iql,55.0,12.727922061357855,1147089,-1
15340,iql,61.666666666666664,3.299831645537222,1147274,-1
15341,iql,54.666666666666664,13.199326582148887,1147438,-1
15342,iql,51.0,18.384776310850235,1147591,-1
15343,iql,49.0,21.213203435596427,1147738,-1
15344,iql,52.0,16.97056274847714,1147894,-1
15345,iql,54.0,14.142135623730951,1148056,-1
15346,iql,58.333333333333336,8.013876853447538,1148231,-1
15347,iql,48.666666666666664,21.684607956387456,1148377,-1
15348,iql,60.5,3.5,1148498,-1
15349,iql,50.0,19.79898987322333,1148648,-1
15350,iql,46.333333333333336,24.984439601924677,1148787,-1
15351,iql,46.333333333333336,24.984439601924677,1148926,-1
15352,iql,48.5,26.846787517317598,1149120,-1
15353,iql,63.333333333333336,0.9428090415820634,1149310,-1
15354,iql,58.0,8.48528137423857,1149484,-1
15355,iql,51.333333333333336,17.913371790059205,1149638,-1
15356,iql,52.0,16.97056274847714,1149794,-1
15357,iql,47.333333333333336,23.570226039551585,1149936,-1
15358,iql,52.333333333333336,16.49915822768611,1150093,-1
15359,iql,46.666666666666664,24.513035081133644,1150233,-1
15360,iql,58.666666666666664,7.542472332656507,1150409,-1
15361,iql,53.333333333333336,15.084944665313014,1150569,-1
15362,iql,56.666666666666664,10.370899457402697,1150739,-1
15363,iql,54.0,14.142135623730951,1150901,-1
15364,iql,63.5,0.5,1151028,-1
15365,iql,46.666666666666664,24.513035081133644,1151168,-1
15366,iql,63.0,1.0,1151294,-1
15367,iql,50.0,19.79898987322333,1151444,-1
15368,iql,56.333333333333336,10.842303978193728,1151613,-1
15369,iql,50.0,19.79898987322333,1151763,-1
15370,iql,52.666666666666664,16.027753706895076,1151921,-1
15371,iql,58.333333333333336,8.013876853447538,1152096,-1
15372,iql,50.0,19.79898987322333,1152246,-1
15373,iql,58.5,5.5,1152363,-1
15374,iql,46.0,25.45584412271571,1152501,-1
15375,iql,51.0,18.384776310850235,1152654,-1
15376,iql,56.0,11.313708498984761,1152822,-1
15377,iql,54.333333333333336,13.67073110293992,1152985,-1
15378,iql,47.666666666666664,23.098821518760552,1153128,-1
15379,iql,49.0,25.98076211353316,1153324,-1
15380,iql,48.666666666666664,21.684607956387456,1153470,-1
15381,iql,46.0,25.45584412271571,1153608,-1
15382,iql,58.0,8.48528137423857,1153782,-1
15383,iql,56.333333333333336,10.842303978193728,1153951,-1
15384,iql,49.333333333333336,20.741798914805393,1154099,-1
15385,iql,49.0,21.213203435596427,1154246,-1
15386,iql,52.0,16.97056274847714,1154402,-1
15387,iql,45.0,26.870057685088806,1154537,-1
15388,iql,55.666666666666664,11.785113019775793,1154704,-1
15389,iql,45.333333333333336,26.398653164297777,1154840,-1
15390,iql,46.0,25.45584412271571,1154978,-1
15391,iql,46.666666666666664,24.513035081133644,1155118,-1
15392,iql,46.666666666666664,24.513035081133644,1155258,-1
15393,iql,47.333333333333336,23.570226039551585,1155400,-1
15394,iql,48.0,22.627416997969522,1155544,-1
15395,iql,56.666666666666664,10.370899457402697,1155714,-1
15396,iql,53.666666666666664,14.613540144521982,1155875,-1
15397,iql,47.666666666666664,23.098821518760552,1156018,-1
15398,iql,63.5,0.5,1156145,-1
15399,iql,58.666666666666664,7.542472332656507,1156321,-1
15400,iql,47.666666666666664,23.098821518760552,1156464,-1
15401,iql,50.333333333333336,19.327585352432298,1156615,-1
15402,iql,46.333333333333336,24.984439601924677,1156754,-1
15403,iql,45.666666666666664,25.927248643506744,1156891,-1
15404,iql,43.666666666666664,28.75567576825293,1157022,-1
15405,iql,52.0,16.97056274847714,1157178,-1
15406,iql,44.0,28.284271247461902,1157310,-1
15407,iql,44.333333333333336,27.81286672667087,1157443,-1
15408,iql,46.666666666666664,24.513035081133644,1157583,-1
15409,iql,45.0,26.870057685088806,1157718,-1
15410,iql,46.0,25.45584412271571,1157856,-1
15411,iql,55.666666666666664,11.785113019775793,1158023,-1
15412,iql,48.0,22.627416997969522,1158167,-1
15413,iql,52.0,16.97056274847714,1158323,-1
15414,iql,43.666666666666664,28.75567576825293,1158454,-1
15415,iql,62.0,2.0,1158578,-1
15416,iql,46.333333333333336,24.984439601924677,1158717,-1
15417,iql,60.0,4.0,1158837,-1
15418,iql,51.333333333333336,17.913371790059205,1158991,-1
15419,iql,45.333333333333336,26.398653164297777,1159127,-1
15420,iql,46.333333333333336,24.984439601924677,1159266,-1
15421,iql,54.666666666666664,13.199326582148887,1159430,-1
15422,iql,50.333333333333336,19.327585352432298,1159581,-1
15423,iql,44.333333333333336,27.81286672667087,1159714,-1
15424,iql,52.333333333333336,16.49915822768611,1159871,-1
15425,iql,57.333333333333336,9.428090415820632,1160043,-1
15426,iql,61.333333333333336,3.7712361663282534,1160227,-1
15427,iql,45.333333333333336,26.398653164297777,1160363,-1
15428,iql,46.0,25.45584412271571,1160501,-1
15429,iql,50.0,19.79898987322333,1160651,-1
15430,iql,50.333333333333336,19.327585352432298,1160802,-1
15431,iql,49.666666666666664,20.27039439401436,1160951,-1
15432,iql,63.0,1.0,1161077,-1
15433,iql,44.0,28.284271247461902,1161209,-1
15434,iql,45.666666666666664,25.927248643506744,1161346,-1
15435,iql,43.333333333333336,29.227080289043965,1161476,-1
15436,iql,51.333333333333336,17.913371790059205,1161630,-1
15437,iql,47.333333333333336,23.570226039551585,1161772,-1
15438,iql,49.0,21.213203435596427,1161919,-1
15439,iql,51.333333333333336,17.913371790059205,1162073,-1
15440,iql,54.666666666666664,13.199326582148887,1162237,-1
15441,iql,50.666666666666664,18.856180831641264,1162389,-1
15442,iql,48.666666666666664,21.684607956387456,1162535,-1
15443,iql,51.333333333333336,17.913371790059205,1162689,-1
15444,iql,46.0,25.45584412271571,1162827,-1
15445,iql,51.666666666666664,17.441967269268172,1162982,-1
15446,iql,52.0,16.97056274847714,1163138,-1
15447,iql,49.666666666666664,20.27039439401436,1163287,-1
15448,iql,44.666666666666664,27.341462205879836,1163421,-1
15449,iql,58.5,5.5,1163538,-1
15450,iql,45.333333333333336,26.398653164297777,1163674,-1
15451,iql,61.0,3.0,1163796,-1
15452,iql,64.0,0.0,1163924,-1
15453,iql,46.333333333333336,24.984439601924677,1164063,-1
15454,iql,62.0,2.0,1164187,-1
15455,iql,46.333333333333336,24.984439601924677,1164326,-1
15456,iql,57.333333333333336,9.428090415820632,1164498,-1
15457,iql,58.666666666666664,7.542472332656507,1164674,-1
15458,iql,50.333333333333336,19.327585352432298,1164825,-1
15459,iql,61.5,2.5,1164948,-1
15460,iql,47.666666666666664,23.098821518760552,1165091,-1
15461,iql,52.0,16.97056274847714,1165247,-1
15462,iql,61.5,2.5,1165370,-1
15463,iql,49.666666666666664,20.27039439401436,1165519,-1
15464,iql,53.0,15.556349186104045,1165678,-1
15465,iql,60.5,3.5,1165799,-1
15466,iql,45.333333333333336,26.398653164297777,1165935,-1
15467,iql,50.333333333333336,19.327585352432298,1166086,-1
15468,iql,45.333333333333336,26.398653164297777,1166222,-1
15469,iql,48.0,22.627416997969522,1166366,-1
15470,iql,50.666666666666664,18.856180831641264,1166518,-1
15471,iql,47.0,24.041630560342615,1166659,-1
15472,iql,45.333333333333336,26.398653164297777,1166795,-1
15473,iql,44.0,28.284271247461902,1166927,-1
15474,iql,45.333333333333336,26.398653164297777,1167063,-1
15475,iql,49.333333333333336,20.741798914805393,1167211,-1
15476,iql,62.0,2.0,1167335,-1
15477,iql,52.0,16.97056274847714,1167491,-1
15478,iql,53.0,11.0,1167597,-1
15479,iql,59.5,4.5,1167716,-1
15480,iql,50.0,19.79898987322333,1167866,-1
15481,iql,43.666666666666664,28.75567576825293,1167997,-1
15482,iql,44.333333333333336,27.81286672667087,1168130,-1
15483,iql,46.0,25.45584412271571,1168268,-1
15484,iql,46.666666666666664,24.513035081133644,1168408,-1
15485,iql,64.0,0.0,1168536,-1
15486,iql,50.0,19.79898987322333,1168686,-1
15487,iql,61.5,2.5,1168809,-1
15488,iql,62.0,2.0,1168933,-1
15489,iql,43.0,29.698484809834994,1169062,-1
15490,iql,63.5,0.5,1169189,-1
15491,iql,46.333333333333336,24.984439601924677,1169328,-1
15492,iql,46.333333333333336,24.984439601924677,1169467,-1
15493,iql,43.666666666666664,28.75567576825293,1169598,-1
15494,iql,48.0,22.627416997969522,1169742,-1
15495,iql,51.0,18.384776310850235,1169895,-1
15496,iql,50.666666666666664,18.856180831641264,1170047,-1
15497,iql,60.5,3.5,1170168,-1
15498,iql,46.0,25.45584412271571,1170306,-1
15499,iql,49.333333333333336,20.741798914805393,1170454,-1
15500,iql,43.0,29.698484809834994,1170583,-1
15501,iql,62.0,2.0,1170707,-1
15502,iql,50.333333333333336,19.327585352432298,1170858,-1
15503,iql,61.5,2.5,1170981,-1
15504,iql,54.5,9.5,1171090,-1
15505,iql,62.0,2.0,1171214,-1
15506,iql,46.0,25.45584412271571,1171352,-1
15507,iql,59.5,4.5,1171471,-1
15508,iql,63.0,1.0,1171597,-1
15509,iql,63.5,0.5,1171724,-1
15510,iql,43.333333333333336,29.227080289043965,1171854,-1
15511,iql,62.0,2.0,1171978,-1
15512,iql,44.333333333333336,27.81286672667087,1172111,-1
15513,iql,62.0,2.0,1172235,-1
15514,iql,46.0,25.45584412271571,1172373,-1
15515,iql,56.5,7.5,1172486,-1
15516,iql,59.0,5.0,1172604,-1
15517,iql,47.333333333333336,23.570226039551585,1172746,-1
15518,iql,56.0,8.0,1172858,-1
15519,iql,59.0,5.0,1172976,-1
15520,iql,64.0,0.0,1173104,-1
15521,iql,62.0,2.0,1173228,-1
15522,iql,57.0,7.0,1173342,-1
15523,iql,61.0,3.0,1173464,-1
15524,iql,45.0,26.870057685088806,1173599,-1
15525,iql,51.333333333333336,17.913371790059205,1173753,-1
15526,iql,63.0,1.0,1173879,-1
15527,iql,52.666666666666664,16.027753706895076,1174037,-1
15528,iql,49.0,21.213203435596427,1174184,-1
15529,iql,57.0,7.0,1174298,-1
15530,iql,51.0,18.384776310850235,1174451,-1
15531,iql,49.333333333333336,20.741798914805393,1174599,-1
15532,iql,46.666666666666664,24.513035081133644,1174739,-1
15533,iql,44.0,28.284271247461902,1174871,-1
15534,iql,45.666666666666664,25.927248643506744,1175008,-1
15535,iql,43.666666666666664,28.75567576825293,1175139,-1
15536,iql,45.333333333333336,26.398653164297777,1175275,-1
15537,iql,62.5,1.5,1175400,-1
15538,iql,50.0,19.79898987322333,1175550,-1
15539,iql,58.5,5.5,1175667,-1
15540,iql,58.5,5.5,1175784,-1
15541,iql,63.5,0.5,1175911,-1
15542,iql,45.666666666666664,25.927248643506744,1176048,-1
15543,iql,61.0,3.0,1176170,-1
15544,iql,54.5,9.5,1176279,-1
15545,iql,44.666666666666664,27.341462205879836,1176413,-1
15546,iql,64.0,0.0,1176541,-1
15547,iql,63.0,1.0,1176667,-1
15548,iql,45.666666666666664,25.927248643506744,1176804,-1
15549,iql,61.5,2.5,1176927,-1
15550,iql,46.0,25.45584412271571,1177065,-1
15551,iql,45.0,26.870057685088806,1177200,-1
15552,iql,46.666666666666664,24.513035081133644,1177340,-1
15553,iql,46.666666666666664,24.513035081133644,1177480,-1
15554,iql,43.333333333333336,29.227080289043965,1177610,-1
15555,iql,46.666666666666664,24.513035081133644,1177750,-1
15556,iql,46.0,25.45584412271571,1177888,-1
15557,iql,48.666666666666664,21.684607956387456,1178034,-1
15558,iql,56.5,7.5,1178147,-1
15559,iql,43.333333333333336,29.227080289043965,1178277,-1
15560,iql,62.5,1.5,1178402,-1
15561,iql,55.666666666666664,11.785113019775793,1178569,-1
15562,iql,63.0,1.0,1178695,-1
15563,iql,50.0,19.79898987322333,1178845,-1
15564,iql,63.0,1.0,1178971,-1
15565,iql,60.0,4.0,1179091,-1
15566,iql,44.666666666666664,27.341462205879836,1179225,-1
15567,iql,45.333333333333336,26.398653164297777,1179361,-1
15568,iql,60.0,4.0,1179481,-1
15569,iql,46.0,25.45584412271571,1179619,-1
15570,iql,45.0,26.870057685088806,1179754,-1
15571,iql,59.5,4.5,1179873,-1
15572,iql,44.666666666666664,27.341462205879836,1180007,-1
15573,iql,46.0,25.45584412271571,1180145,-1
15574,iql,59.5,4.5,1180264,-1
15575,iql,53.0,11.0,1180370,-1
15576,iql,59.0,5.0,1180488,-1
15577,iql,43.333333333333336,29.227080289043965,1180618,-1
15578,iql,58.5,5.5,1180735,-1
15579,iql,54.5,9.5,1180844,-1
15580,iql,43.0,29.698484809834994,1180973,-1
15581,iql,63.5,0.5,1181100,-1
15582,iql,45.333333333333336,26.398653164297777,1181236,-1
15583,iql,44.666666666666664,27.341462205879836,1181370,-1
15584,iql,55.0,9.0,1181480,-1
15585,iql,59.5,4.5,1181599,-1
15586,iql,45.333333333333336,26.398653164297777,1181735,-1
15587,iql,57.5,6.5,1181850,-1
15588,iql,46.333333333333336,24.984439601924677,1181989,-1
15589,iql,46.666666666666664,24.513035081133644,1182129,-1
15590,iql,46.666666666666664,24.513035081133644,1182269,-1
15591,iql,45.666666666666664,25.927248643506744,1182406,-1
15592,iql,63.0,1.0,1182532,-1
15593,iql,60.5,3.5,1182653,-1
15594,iql,63.0,1.0,1182779,-1
15595,iql,59.5,4.5,1182898,-1
15596,iql,61.0,3.0,1183020,-1
15597,iql,49.333333333333336,20.741798914805393,1183168,-1
15598,iql,47.333333333333336,23.570226039551585,1183310,-1
15599,iql,62.0,2.0,1183434,-1
15600,iql,58.5,5.5,1183551,-1
15601,iql,61.5,2.5,1183674,-1
15602,iql,59.5,4.5,1183793,-1
15603,iql,56.5,7.5,1183906,-1
15604,iql,63.0,1.0,1184032,-1
15605,iql,44.666666666666664,27.341462205879836,1184166,-1
15606,iql,62.5,1.5,1184291,-1
15607,iql,57.5,6.5,1184406,-1
15608,iql,61.0,3.0,1184528,-1
15609,iql,47.666666666666664,23.098821518760552,1184671,-1
15610,iql,46.666666666666664,24.513035081133644,1184811,-1
15611,iql,44.0,20.0,1184899,-1
15612,iql,43.0,29.698484809834994,1185028,-1
15613,iql,64.0,0.0,1185156,-1
15614,iql,57.5,6.5,1185271,-1
15615,iql,49.0,15.0,1185369,-1
15616,iql,57.5,6.5,1185484,-1
15617,iql,43.666666666666664,28.75567576825293,1185615,-1
15618,iql,59.0,5.0,1185733,-1
15619,iql,50.5,13.5,1185834,-1
15620,iql,43.0,29.698484809834994,1185963,-1
15621,iql,60.5,3.5,1186084,-1
15622,iql,61.5,2.5,1186207,-1
15623,iql,58.0,6.0,1186323,-1
15624,iql,58.0,6.0,1186439,-1
15625,iql,59.0,5.0,1186557,-1
15626,iql,60.0,4.0,1186677,-1
15627,iql,63.0,1.0,1186803,-1
15628,iql,46.666666666666664,24.513035081133644,1186943,-1
15629,iql,56.5,7.5,1187056,-1
15630,iql,44.0,28.284271247461902,1187188,-1
